skill,question,expected_answer,difficulty,domain,source,experience_level
React,How do you implement or use react key prop in React? Provide a typical use case.,"To implement react key prop in React, you configure settings for Identifying list items using unique keys to optimize rendering. In production code, developers write structured calls or components to integrate this pattern seamlessly.",Medium,Frontend,InterQill Core Bank,Mid
React,"What are the performance or security implications of react key prop in React, and how do you optimize it?","Optimizing react key prop in React involves tuning configurations for Identifying list items using unique keys to optimize rendering. This mitigates resource leaks, minimizes memory consumption, and speeds up query or render loops in heavy applications.",Hard,Frontend,InterQill Core Bank,Senior
React,"What is a common error or bug associated with react key prop in React, and how do you debug it?","A common issue with react key prop in React relates to misconfigured references to Identifying list items using unique keys to optimize rendering. Debug this by checking logs, using step-through debuggers, and verifying variable scopes.",Medium,Frontend,InterQill Core Bank,Mid
React,Compare controlled and uncontrolled components in React forms.,"Controlled components store form inputs in React state. Uncontrolled components let the DOM store input state, accessed via refs.",Easy,Frontend,InterQill Core Bank,Junior
React,How do you implement or use controlled components in React? Provide a typical use case.,"To implement controlled components in React, you configure settings for Mapping input value attributes directly to state variables. In production code, developers write structured calls or components to integrate this pattern seamlessly.",Medium,Frontend,InterQill Core Bank,Mid
React,"What are the performance or security implications of controlled components in React, and how do you optimize it?","Optimizing controlled components in React involves tuning configurations for Mapping input value attributes directly to state variables. This mitigates resource leaks, minimizes memory consumption, and speeds up query or render loops in heavy applications.",Hard,Frontend,InterQill Core Bank,Senior
React,"What is a common error or bug associated with controlled components in React, and how do you debug it?","A common issue with controlled components in React relates to misconfigured references to Mapping input value attributes directly to state variables. Debug this by checking logs, using step-through debuggers, and verifying variable scopes.",Medium,Frontend,InterQill Core Bank,Mid
React,How do React.memo and useMemo help with performance optimization?,React.memo prevents component re-renders if props don't change. useMemo caches the computed result of expensive calculations across renders.,Medium,Frontend,InterQill Core Bank,Mid
React,How do you implement or use react memo in React? Provide a typical use case.,"To implement react memo in React, you configure settings for Skipping recalculation tasks using memo and useMemo tools. In production code, developers write structured calls or components to integrate this pattern seamlessly.",Medium,Frontend,InterQill Core Bank,Mid
React,"What are the performance or security implications of react memo in React, and how do you optimize it?","Optimizing react memo in React involves tuning configurations for Skipping recalculation tasks using memo and useMemo tools. This mitigates resource leaks, minimizes memory consumption, and speeds up query or render loops in heavy applications.",Hard,Frontend,InterQill Core Bank,Senior
React,"What is a common error or bug associated with react memo in React, and how do you debug it?","A common issue with react memo in React relates to misconfigured references to Skipping recalculation tasks using memo and useMemo tools. Debug this by checking logs, using step-through debuggers, and verifying variable scopes.",Medium,Frontend,InterQill Core Bank,Mid
React,What are custom hooks in React and how do you write one?,"Custom hooks are JavaScript functions prefixed with 'use' that extract reusable stateful logic, combining built-in React hooks.",Medium,Frontend,InterQill Core Bank,Mid
React,How do you implement or use custom hooks in React? Provide a typical use case.,"To implement custom hooks in React, you configure settings for Extracting state logic into standalone custom hooks. In production code, developers write structured calls or components to integrate this pattern seamlessly.",Medium,Frontend,InterQill Core Bank,Mid
React,"What are the performance or security implications of custom hooks in React, and how do you optimize it?","Optimizing custom hooks in React involves tuning configurations for Extracting state logic into standalone custom hooks. This mitigates resource leaks, minimizes memory consumption, and speeds up query or render loops in heavy applications.",Hard,Frontend,InterQill Core Bank,Senior
